image_link,entity_name,entity_value,filename
https://m.media-amazon.com/images/I/61+N8eKj98L.jpg,depth,5.0 foot,images/train/61+N8eKj98L.jpg
https://m.media-amazon.com/images/I/51iGPKWGe4L.jpg,wattage,30.0 watt,images/train/51iGPKWGe4L.jpg
https://m.media-amazon.com/images/I/614qT6ISk1L.jpg,height,35.4 inch,images/train/614qT6ISk1L.jpg
https://m.media-amazon.com/images/I/81hBXoGxqkL.jpg,item_weight,19.4 ounce,images/train/81hBXoGxqkL.jpg
https://m.media-amazon.com/images/I/61C9G4+siZL.jpg,depth,23.0 centimetre,images/train/61C9G4+siZL.jpg
https://m.media-amazon.com/images/I/71Ixx2FcRxL.jpg,wattage,100.0 watt,images/train/71Ixx2FcRxL.jpg
https://m.media-amazon.com/images/I/51Nx7mbTePL.jpg,width,27.0 centimetre,images/train/51Nx7mbTePL.jpg
https://m.media-amazon.com/images/I/71NVRY+Xg3L.jpg,item_weight,180.0 gram,images/train/71NVRY+Xg3L.jpg
https://m.media-amazon.com/images/I/610YJkVS8mS.jpg,height,17.75 inch,images/train/610YJkVS8mS.jpg
https://m.media-amazon.com/images/I/51lGrzzwuRL.jpg,item_weight,5.8 gram,images/train/51lGrzzwuRL.jpg
https://m.media-amazon.com/images/I/61xMLW157HL.jpg,item_weight,101.0 gram,images/train/61xMLW157HL.jpg
https://m.media-amazon.com/images/I/518FgZGD8CL.jpg,depth,29.7 centimetre,images/train/518FgZGD8CL.jpg
https://m.media-amazon.com/images/I/61BNP+6KdhL.jpg,width,53.0 centimetre,images/train/61BNP+6KdhL.jpg
https://m.media-amazon.com/images/I/51+9coKRPiL.jpg,depth,9.6 inch,images/train/51+9coKRPiL.jpg
https://m.media-amazon.com/images/I/61G+C0aOgDL.jpg,depth,60.0 centimetre,images/train/61G+C0aOgDL.jpg
https://m.media-amazon.com/images/I/61L4h3YHHpL.jpg,item_weight,12 kilogram,images/train/61L4h3YHHpL.jpg
https://m.media-amazon.com/images/I/41VwDnSP6cL.jpg,width,18.0 centimetre,images/train/41VwDnSP6cL.jpg
https://m.media-amazon.com/images/I/61CQc7AUp4L.jpg,depth,23.0 millimetre,images/train/61CQc7AUp4L.jpg
https://m.media-amazon.com/images/I/81+WQcc5IcL.jpg,item_weight,1500.0 milligram,images/train/81+WQcc5IcL.jpg
https://m.media-amazon.com/images/I/51Edap3yuyL.jpg,depth,600.0 centimetre,images/train/51Edap3yuyL.jpg
https://m.media-amazon.com/images/I/51vyCoFRpxL.jpg,width,55.0 centimetre,images/train/51vyCoFRpxL.jpg
https://m.media-amazon.com/images/I/51WVEwr4ORL.jpg,height,17.0 centimetre,images/train/51WVEwr4ORL.jpg
https://m.media-amazon.com/images/I/51An3NdFpOL.jpg,width,208.0 centimetre,images/train/51An3NdFpOL.jpg
https://m.media-amazon.com/images/I/61V4EseErdL.jpg,item_volume,2.0 fluid ounce,images/train/61V4EseErdL.jpg
https://m.media-amazon.com/images/I/6199F9fphNL.jpg,width,2.5 inch,images/train/6199F9fphNL.jpg
https://m.media-amazon.com/images/I/418c-ijFPrL.jpg,voltage,3.85 volt,images/train/418c-ijFPrL.jpg
https://m.media-amazon.com/images/I/41SiCzFjnhL.jpg,height,38.4 centimetre,images/train/41SiCzFjnhL.jpg
https://m.media-amazon.com/images/I/51+PqV5pV+L.jpg,depth,58.0 millimetre,images/train/51+PqV5pV+L.jpg
https://m.media-amazon.com/images/I/51JBXIpkS5L.jpg,width,16.0 inch,images/train/51JBXIpkS5L.jpg
https://m.media-amazon.com/images/I/613FMssI0QL.jpg,width,15.0 millimetre,images/train/613FMssI0QL.jpg
https://m.media-amazon.com/images/I/81TUTO5YPKL.jpg,item_weight,12.6 ounce,images/train/81TUTO5YPKL.jpg
https://m.media-amazon.com/images/I/515IgEW+KRL.jpg,height,60.0 centimetre,images/train/515IgEW+KRL.jpg
https://m.media-amazon.com/images/I/51eR1oO0XaL.jpg,depth,2.0 inch,images/train/51eR1oO0XaL.jpg
https://m.media-amazon.com/images/I/81blvLVUbWL.jpg,wattage,5.0 watt,images/train/81blvLVUbWL.jpg
https://m.media-amazon.com/images/I/715log0X+dL.jpg,item_weight,50.0 gram,images/train/715log0X+dL.jpg
https://m.media-amazon.com/images/I/71aYWZSPJpL.jpg,item_weight,1.25 gram,images/train/71aYWZSPJpL.jpg
https://m.media-amazon.com/images/I/71TRJBecjOL.jpg,voltage,5.0 volt,images/train/71TRJBecjOL.jpg
https://m.media-amazon.com/images/I/614H2a3OTxL.jpg,width,90.0 inch,images/train/614H2a3OTxL.jpg
https://m.media-amazon.com/images/I/91sLNLEhPwL.jpg,item_weight,70.0 ounce,images/train/91sLNLEhPwL.jpg
https://m.media-amazon.com/images/I/71faeAkFHbL.jpg,item_weight,11.0 gram,images/train/71faeAkFHbL.jpg
https://m.media-amazon.com/images/I/51Zb18-XsvL.jpg,width,13.0 centimetre,images/train/51Zb18-XsvL.jpg
https://m.media-amazon.com/images/I/51Xfz7Qd4ML.jpg,height,40.0 inch,images/train/51Xfz7Qd4ML.jpg
https://m.media-amazon.com/images/I/51APyqpJv+S.jpg,width,3.0 inch,images/train/51APyqpJv+S.jpg
https://m.media-amazon.com/images/I/61yfwkWrKwL.jpg,item_weight,230.0 gram,images/train/61yfwkWrKwL.jpg
https://m.media-amazon.com/images/I/71Q5LlaUJfL.jpg,item_weight,1.0 gram,images/train/71Q5LlaUJfL.jpg
https://m.media-amazon.com/images/I/51aQZgRWRrL.jpg,height,37.0 millimetre,images/train/51aQZgRWRrL.jpg
https://m.media-amazon.com/images/I/615u9CZtvTL.jpg,width,9.5 inch,images/train/615u9CZtvTL.jpg
https://m.media-amazon.com/images/I/615ymjWLFbL.jpg,height,4.7 centimetre,images/train/615ymjWLFbL.jpg
https://m.media-amazon.com/images/I/61zf6N6ZZ6L.jpg,item_weight,250 gram,images/train/61zf6N6ZZ6L.jpg
https://m.media-amazon.com/images/I/51lNzvBZMwL.jpg,height,95.0 centimetre,images/train/51lNzvBZMwL.jpg
https://m.media-amazon.com/images/I/61Ao+V-XzWL.jpg,depth,21.0 inch,images/train/61Ao+V-XzWL.jpg
https://m.media-amazon.com/images/I/81Tr2l0JoRL.jpg,item_weight,100 gram,images/train/81Tr2l0JoRL.jpg
https://m.media-amazon.com/images/I/51tIVVHRh5L.jpg,item_weight,2.4 gram,images/train/51tIVVHRh5L.jpg
https://m.media-amazon.com/images/I/81QG6KWU5jL.jpg,item_weight,500.0 gram,images/train/81QG6KWU5jL.jpg
https://m.media-amazon.com/images/I/71Atk3SCrQL.jpg,item_weight,40.0 gram,images/train/71Atk3SCrQL.jpg
https://m.media-amazon.com/images/I/518GAZA9ZTL.jpg,height,40.0 centimetre,images/train/518GAZA9ZTL.jpg
https://m.media-amazon.com/images/I/81rcccuGt8L.jpg,item_weight,8.6 kilogram,images/train/81rcccuGt8L.jpg
https://m.media-amazon.com/images/I/61flRRVOhUL.jpg,item_weight,100.0 gram,images/train/61flRRVOhUL.jpg
https://m.media-amazon.com/images/I/51smLqF7t5L.jpg,item_weight,9.0 gram,images/train/51smLqF7t5L.jpg
https://m.media-amazon.com/images/I/71d6Mb7LhTL.jpg,item_weight,17.0 kilogram,images/train/71d6Mb7LhTL.jpg
https://m.media-amazon.com/images/I/811kQtjFiqL.jpg,item_volume,5.0 fluid ounce,images/train/811kQtjFiqL.jpg
https://m.media-amazon.com/images/I/618pc8uHVzL.jpg,item_weight,900.0 gram,images/train/618pc8uHVzL.jpg
https://m.media-amazon.com/images/I/51cCKOq34sL.jpg,height,25.59 inch,images/train/51cCKOq34sL.jpg
https://m.media-amazon.com/images/I/61umH9M++VL.jpg,wattage,60.0 watt,images/train/61umH9M++VL.jpg
https://m.media-amazon.com/images/I/615TeB-NWHL.jpg,depth,210.0 centimetre,images/train/615TeB-NWHL.jpg
https://m.media-amazon.com/images/I/51OjqCl0mEL.jpg,depth,32.0 millimetre,images/train/51OjqCl0mEL.jpg
https://m.media-amazon.com/images/I/51U4pE0HTdL.jpg,height,25.0 millimetre,images/train/51U4pE0HTdL.jpg
https://m.media-amazon.com/images/I/61juJYxujrL.jpg,item_weight,4.34 gram,images/train/61juJYxujrL.jpg
https://m.media-amazon.com/images/I/41-BFK2IhNL.jpg,depth,30.0 centimetre,images/train/41-BFK2IhNL.jpg
https://m.media-amazon.com/images/I/51IxLN+U+9L.jpg,depth,5.5 centimetre,images/train/51IxLN+U+9L.jpg
https://m.media-amazon.com/images/I/61140pNhxzL.jpg,depth,6.5 centimetre,images/train/61140pNhxzL.jpg
https://m.media-amazon.com/images/I/61AMJwYoVuL.jpg,width,24.0 inch,images/train/61AMJwYoVuL.jpg
https://m.media-amazon.com/images/I/51veS+PV6FS.jpg,height,20.0 centimetre,images/train/51veS+PV6FS.jpg
https://m.media-amazon.com/images/I/61da8WY7V5L.jpg,voltage,120.0 volt,images/train/61da8WY7V5L.jpg
https://m.media-amazon.com/images/I/515Kg2i8SJL.jpg,height,1.18 inch,images/train/515Kg2i8SJL.jpg
https://m.media-amazon.com/images/I/51JbLtriaIL.jpg,width,90.0 centimetre,images/train/51JbLtriaIL.jpg
https://m.media-amazon.com/images/I/614BrDI0EkL.jpg,depth,24.0 inch,images/train/614BrDI0EkL.jpg
https://m.media-amazon.com/images/I/510n5chAJZL.jpg,height,41.5 centimetre,images/train/510n5chAJZL.jpg
https://m.media-amazon.com/images/I/91VB42UZDfL.jpg,item_weight,411 gram,images/train/91VB42UZDfL.jpg
https://m.media-amazon.com/images/I/51eIYE4gGSL.jpg,width,50.0 centimetre,images/train/51eIYE4gGSL.jpg
https://m.media-amazon.com/images/I/61EUTTc8C2L.jpg,item_weight,20 kilogram,images/train/61EUTTc8C2L.jpg
https://m.media-amazon.com/images/I/611AH+H3SjL.jpg,width,1.2 centimetre,images/train/611AH+H3SjL.jpg
https://m.media-amazon.com/images/I/81thYskb-XL.jpg,item_weight,200 gram,images/train/81thYskb-XL.jpg
https://m.media-amazon.com/images/I/71+QhGnny0L.jpg,item_weight,4.0 gram,images/train/71+QhGnny0L.jpg
https://m.media-amazon.com/images/I/61325WktsCL.jpg,width,36.0 inch,images/train/61325WktsCL.jpg
https://m.media-amazon.com/images/I/610aYsw5fIL.jpg,height,60.0 millimetre,images/train/610aYsw5fIL.jpg
https://m.media-amazon.com/images/I/51ZUwhRtq2L.jpg,depth,1.96 inch,images/train/51ZUwhRtq2L.jpg
https://m.media-amazon.com/images/I/71jaD-zuCGL.jpg,item_weight,19 gram,images/train/71jaD-zuCGL.jpg
https://m.media-amazon.com/images/I/619itghN17L.jpg,depth,50.0 centimetre,images/train/619itghN17L.jpg
https://m.media-amazon.com/images/I/41MIugBmGML.jpg,item_weight,5.0 gram,images/train/41MIugBmGML.jpg
https://m.media-amazon.com/images/I/91QubLMG5FL.jpg,item_weight,250 gram,images/train/91QubLMG5FL.jpg
https://m.media-amazon.com/images/I/61C3wzXEesL.jpg,width,60.0 inch,images/train/61C3wzXEesL.jpg
https://m.media-amazon.com/images/I/61D9Ompfn2L.jpg,item_weight,20.0 kilogram,images/train/61D9Ompfn2L.jpg
https://m.media-amazon.com/images/I/51P245aRj5L.jpg,depth,11.0 inch,images/train/51P245aRj5L.jpg
https://m.media-amazon.com/images/I/61MwZRioS8L.jpg,item_weight,345.0 gram,images/train/61MwZRioS8L.jpg
https://m.media-amazon.com/images/I/61fFJtNR3EL.jpg,item_weight,1.74 gram,images/train/61fFJtNR3EL.jpg
https://m.media-amazon.com/images/I/61DTnXB4L-L.jpg,depth,325.0 millimetre,images/train/61DTnXB4L-L.jpg
https://m.media-amazon.com/images/I/61-erh4GCrL.jpg,width,9.0 centimetre,images/train/61-erh4GCrL.jpg
https://m.media-amazon.com/images/I/6170B1ec+4L.jpg,depth,185.0 centimetre,images/train/6170B1ec+4L.jpg
https://m.media-amazon.com/images/I/61C2rI2FWWL.jpg,depth,30.0 centimetre,images/train/61C2rI2FWWL.jpg
https://m.media-amazon.com/images/I/51li+z5FvLL.jpg,height,70.0 centimetre,images/train/51li+z5FvLL.jpg
https://m.media-amazon.com/images/I/41bGi884n-L.jpg,depth,125.0 millimetre,images/train/41bGi884n-L.jpg
https://m.media-amazon.com/images/I/61BmWNagEhL.jpg,depth,43.0 centimetre,images/train/61BmWNagEhL.jpg
https://m.media-amazon.com/images/I/51iCuYkzXtL.jpg,width,59.6 centimetre,images/train/51iCuYkzXtL.jpg
https://m.media-amazon.com/images/I/61IpSN+6D+L.jpg,item_weight,7.2 gram,images/train/61IpSN+6D+L.jpg
https://m.media-amazon.com/images/I/6108OZgZfJL.jpg,height,80.0 centimetre,images/train/6108OZgZfJL.jpg
https://m.media-amazon.com/images/I/51YySYkvBKS.jpg,height,14.0 centimetre,images/train/51YySYkvBKS.jpg
https://m.media-amazon.com/images/I/61lZBBmvrlL.jpg,item_weight,2.9 kilogram,images/train/61lZBBmvrlL.jpg
https://m.media-amazon.com/images/I/6141CiNKdNL.jpg,height,44.0 centimetre,images/train/6141CiNKdNL.jpg
https://m.media-amazon.com/images/I/61mEQwGRdfL.jpg,item_weight,23.0 gram,images/train/61mEQwGRdfL.jpg
https://m.media-amazon.com/images/I/61LspQaRlSL.jpg,item_weight,7.3 pound,images/train/61LspQaRlSL.jpg
https://m.media-amazon.com/images/I/612Oc9UjEZL.jpg,width,14.5 inch,images/train/612Oc9UjEZL.jpg
https://m.media-amazon.com/images/I/611IMI4118L.jpg,width,2.5 inch,images/train/611IMI4118L.jpg
https://m.media-amazon.com/images/I/91EfZHaPgtL.jpg,item_weight,50.0 gram,images/train/91EfZHaPgtL.jpg
https://m.media-amazon.com/images/I/518IVk+ProL.jpg,depth,6.49 inch,images/train/518IVk+ProL.jpg
https://m.media-amazon.com/images/I/81Z45IS4LSL.jpg,item_weight,48.0 gram,images/train/81Z45IS4LSL.jpg
https://m.media-amazon.com/images/I/61Bg5NVIkmL.jpg,height,98.0 centimetre,images/train/61Bg5NVIkmL.jpg
https://m.media-amazon.com/images/I/51rzhdfwydL.jpg,width,47.0 inch,images/train/51rzhdfwydL.jpg
https://m.media-amazon.com/images/I/51-sNrQx5HL.jpg,height,3.34 inch,images/train/51-sNrQx5HL.jpg
https://m.media-amazon.com/images/I/51WFPjkb3CL.jpg,height,10.0 centimetre,images/train/51WFPjkb3CL.jpg
https://m.media-amazon.com/images/I/61kkNfic-nL.jpg,item_weight,5.4 kilogram,images/train/61kkNfic-nL.jpg
https://m.media-amazon.com/images/I/51U8-VZDFBL.jpg,width,12.0 centimetre,images/train/51U8-VZDFBL.jpg
https://m.media-amazon.com/images/I/81PO-s0lK8L.jpg,item_weight,200 gram,images/train/81PO-s0lK8L.jpg
https://m.media-amazon.com/images/I/51TJT20mpgL.jpg,depth,12.0 inch,images/train/51TJT20mpgL.jpg
https://m.media-amazon.com/images/I/81KB0bVyxYL.jpg,item_weight,150.0 milligram,images/train/81KB0bVyxYL.jpg
https://m.media-amazon.com/images/I/51y3ocBkQxL.jpg,height,10.0 centimetre,images/train/51y3ocBkQxL.jpg
https://m.media-amazon.com/images/I/41SVZUmdObL.jpg,depth,15.0 centimetre,images/train/41SVZUmdObL.jpg
https://m.media-amazon.com/images/I/612p7CnhBlL.jpg,height,43.0 inch,images/train/612p7CnhBlL.jpg
https://m.media-amazon.com/images/I/61tOcXCI7EL.jpg,item_weight,6.0 gram,images/train/61tOcXCI7EL.jpg
https://m.media-amazon.com/images/I/51yI-abPiuL.jpg,height,20.5 inch,images/train/51yI-abPiuL.jpg
https://m.media-amazon.com/images/I/619kMCY6uvL.jpg,height,2.0 inch,images/train/619kMCY6uvL.jpg
https://m.media-amazon.com/images/I/51pdh8Z2cDS.jpg,item_weight,26 gram,images/train/51pdh8Z2cDS.jpg
https://m.media-amazon.com/images/I/61FaadF52wL.jpg,width,30.0 centimetre,images/train/61FaadF52wL.jpg
https://m.media-amazon.com/images/I/71bPhN11z4L.jpg,item_weight,20 kilogram to 50 kilogram,images/train/71bPhN11z4L.jpg
https://m.media-amazon.com/images/I/51yPlHjJ9DL.jpg,depth,13.0 centimetre,images/train/51yPlHjJ9DL.jpg
https://m.media-amazon.com/images/I/712PNcpDSpL.jpg,item_weight,2.2 pound,images/train/712PNcpDSpL.jpg
https://m.media-amazon.com/images/I/61+MqyZIFjL.jpg,depth,20.0 centimetre,images/train/61+MqyZIFjL.jpg
https://m.media-amazon.com/images/I/617IJ0JovNL.jpg,height,90.0 millimetre,images/train/617IJ0JovNL.jpg
https://m.media-amazon.com/images/I/51T3WfiOU2L.jpg,depth,51.0 centimetre,images/train/51T3WfiOU2L.jpg
https://m.media-amazon.com/images/I/515Ottw66lL.jpg,item_weight,0.39 pound,images/train/515Ottw66lL.jpg
https://m.media-amazon.com/images/I/71iirCBpdxL.jpg,item_weight,200.0 milligram,images/train/71iirCBpdxL.jpg
https://m.media-amazon.com/images/I/71iEGTXsIxL.jpg,voltage,"[110.0, 120.0] volt",images/train/71iEGTXsIxL.jpg
https://m.media-amazon.com/images/I/51aiAMnHpgL.jpg,width,43.0 centimetre,images/train/51aiAMnHpgL.jpg
https://m.media-amazon.com/images/I/61mrkTyv7FL.jpg,item_weight,2000.0 milligram,images/train/61mrkTyv7FL.jpg
https://m.media-amazon.com/images/I/51fOqJgwF9L.jpg,width,20.0 millimetre,images/train/51fOqJgwF9L.jpg
https://m.media-amazon.com/images/I/614oPlQwPdL.jpg,depth,28.0 centimetre,images/train/614oPlQwPdL.jpg
https://m.media-amazon.com/images/I/51-PuE+GKoL.jpg,width,320.0 millimetre,images/train/51-PuE+GKoL.jpg
https://m.media-amazon.com/images/I/71v5NZ+B3UL.jpg,item_volume,6.0 cubic foot,images/train/71v5NZ+B3UL.jpg
https://m.media-amazon.com/images/I/51YbNuaYTUL.jpg,width,3.0 centimetre,images/train/51YbNuaYTUL.jpg
https://m.media-amazon.com/images/I/61F0q0n-J+L.jpg,height,5.0 inch,images/train/61F0q0n-J+L.jpg
https://m.media-amazon.com/images/I/518aEHCKqxL.jpg,item_weight,105.0 gram,images/train/518aEHCKqxL.jpg
https://m.media-amazon.com/images/I/61Kwtf6haHL.jpg,item_weight,120.0 gram,images/train/61Kwtf6haHL.jpg
https://m.media-amazon.com/images/I/81JIpQKDKkL.jpg,item_weight,0.42 pound,images/train/81JIpQKDKkL.jpg
https://m.media-amazon.com/images/I/61FAjC3c0qL.jpg,item_weight,2.0 gram,images/train/61FAjC3c0qL.jpg
https://m.media-amazon.com/images/I/612PKQ058NL.jpg,depth,57.0 centimetre,images/train/612PKQ058NL.jpg
https://m.media-amazon.com/images/I/6134d-8UpJL.jpg,depth,200.0 centimetre,images/train/6134d-8UpJL.jpg
https://m.media-amazon.com/images/I/51Udwt4TDBL.jpg,height,33.0 millimetre,images/train/51Udwt4TDBL.jpg
https://m.media-amazon.com/images/I/514EOmt78fL.jpg,item_weight,454.0 gram,images/train/514EOmt78fL.jpg
https://m.media-amazon.com/images/I/51PDuqxvdtL.jpg,height,29.3 inch,images/train/51PDuqxvdtL.jpg
https://m.media-amazon.com/images/I/61sckBrSr5L.jpg,item_weight,10.0 milligram,images/train/61sckBrSr5L.jpg
https://m.media-amazon.com/images/I/71Y1hfPykTL.jpg,item_volume,1.0 quart,images/train/71Y1hfPykTL.jpg
https://m.media-amazon.com/images/I/41ueUuQ9HhL.jpg,depth,230.0 millimetre,images/train/41ueUuQ9HhL.jpg
https://m.media-amazon.com/images/I/514LERFLaiL.jpg,depth,27.0 centimetre,images/train/514LERFLaiL.jpg
https://m.media-amazon.com/images/I/516r++vHHCL.jpg,item_weight,3.3 gram,images/train/516r++vHHCL.jpg
https://m.media-amazon.com/images/I/811hcQ7T4pS.jpg,item_weight,7.5 gram,images/train/811hcQ7T4pS.jpg
https://m.media-amazon.com/images/I/617J8sUhTbL.jpg,depth,3.38 inch,images/train/617J8sUhTbL.jpg
https://m.media-amazon.com/images/I/51grSBwa21L.jpg,height,31.0 centimetre,images/train/51grSBwa21L.jpg
https://m.media-amazon.com/images/I/810V-UyutBL.jpg,item_weight,400.0 gram,images/train/810V-UyutBL.jpg
https://m.media-amazon.com/images/I/71r-vCILXlL.jpg,item_weight,400 gram,images/train/71r-vCILXlL.jpg
https://m.media-amazon.com/images/I/7130t0lh5kL.jpg,item_weight,1152.0 milligram,images/train/7130t0lh5kL.jpg
https://m.media-amazon.com/images/I/61-x6SQ8BSL.jpg,width,0.33 millimetre,images/train/61-x6SQ8BSL.jpg
https://m.media-amazon.com/images/I/619yJKRgMLL.jpg,height,14.0 centimetre,images/train/619yJKRgMLL.jpg
https://m.media-amazon.com/images/I/612jlGNvioL.jpg,depth,77.0 centimetre,images/train/612jlGNvioL.jpg
https://m.media-amazon.com/images/I/61bWNhuHEOL.jpg,item_weight,260.0 gram,images/train/61bWNhuHEOL.jpg
https://m.media-amazon.com/images/I/81bwKQtdnVL.jpg,item_weight,15.0 gram,images/train/81bwKQtdnVL.jpg
https://m.media-amazon.com/images/I/61AfYhPNT3L.jpg,width,15.2 inch,images/train/61AfYhPNT3L.jpg
https://m.media-amazon.com/images/I/61RLKkBRj2L.jpg,item_weight,20 gram,images/train/61RLKkBRj2L.jpg
https://m.media-amazon.com/images/I/61Es5+tBjmL.jpg,width,8.3 centimetre,images/train/61Es5+tBjmL.jpg
https://m.media-amazon.com/images/I/71b+i5rvoRL.jpg,item_volume,100.0 millilitre,images/train/71b+i5rvoRL.jpg
https://m.media-amazon.com/images/I/71lClBaazuL.jpg,item_weight,22.2 gram,images/train/71lClBaazuL.jpg
https://m.media-amazon.com/images/I/41-wKHU2AVL.jpg,width,14.2 inch,images/train/41-wKHU2AVL.jpg
https://m.media-amazon.com/images/I/51pj0HaLMEL.jpg,width,101.0 centimetre,images/train/51pj0HaLMEL.jpg
https://m.media-amazon.com/images/I/71bW9j-cw5L.jpg,item_weight,10.0 gram,images/train/71bW9j-cw5L.jpg
https://m.media-amazon.com/images/I/81NpR1r1mCL.jpg,item_weight,1 gram,images/train/81NpR1r1mCL.jpg
https://m.media-amazon.com/images/I/71bbaJyhXwL.jpg,wattage,30.0 watt,images/train/71bbaJyhXwL.jpg
https://m.media-amazon.com/images/I/714+zBli7sL.jpg,maximum_weight_recommendation,22.0 pound,images/train/714+zBli7sL.jpg
https://m.media-amazon.com/images/I/61FnvxLsCdL.jpg,width,45.0 inch,images/train/61FnvxLsCdL.jpg
https://m.media-amazon.com/images/I/61LtNWA5gHL.jpg,item_weight,0.4 kilogram,images/train/61LtNWA5gHL.jpg
https://m.media-amazon.com/images/I/51YZxMC86PL.jpg,height,2.85 inch,images/train/51YZxMC86PL.jpg
https://m.media-amazon.com/images/I/515JfLgtcjL.jpg,width,120.0 centimetre,images/train/515JfLgtcjL.jpg
https://m.media-amazon.com/images/I/81I72c6p53L.jpg,item_weight,567 gram,images/train/81I72c6p53L.jpg
https://m.media-amazon.com/images/I/71vUkHKwT+L.jpg,item_weight,70.0 gram,images/train/71vUkHKwT+L.jpg
https://m.media-amazon.com/images/I/61GjnOgpOVL.jpg,item_weight,500 milligram,images/train/61GjnOgpOVL.jpg
https://m.media-amazon.com/images/I/71V8X0c38HL.jpg,item_weight,30.0 gram,images/train/71V8X0c38HL.jpg
https://m.media-amazon.com/images/I/71k6LF1RZaL.jpg,item_weight,3 ounce,images/train/71k6LF1RZaL.jpg
https://m.media-amazon.com/images/I/610zsWzp-eL.jpg,depth,30.0 inch,images/train/610zsWzp-eL.jpg
https://m.media-amazon.com/images/I/71aaMHiroFL.jpg,wattage,20.0 watt,images/train/71aaMHiroFL.jpg
https://m.media-amazon.com/images/I/41uS5GbI+4S.jpg,height,8.3 inch,images/train/41uS5GbI+4S.jpg
https://m.media-amazon.com/images/I/61+gjXiZgIL.jpg,depth,28.0 centimetre,images/train/61+gjXiZgIL.jpg
https://m.media-amazon.com/images/I/51ywR91DTmL.jpg,width,120.0 millimetre,images/train/51ywR91DTmL.jpg
https://m.media-amazon.com/images/I/619a5nLajpL.jpg,width,79.2 inch,images/train/619a5nLajpL.jpg
https://m.media-amazon.com/images/I/61FAbdkC4hL.jpg,depth,15.2 centimetre,images/train/61FAbdkC4hL.jpg
https://m.media-amazon.com/images/I/51YMRk-E40L.jpg,depth,71.0 centimetre,images/train/51YMRk-E40L.jpg
https://m.media-amazon.com/images/I/51aTQJvBLOL.jpg,width,32.0 millimetre,images/train/51aTQJvBLOL.jpg
https://m.media-amazon.com/images/I/41qTbIprGlL.jpg,item_weight,169.0 gram,images/train/41qTbIprGlL.jpg
https://m.media-amazon.com/images/I/81gmrLBl4+L.jpg,item_weight,8.8 gram,images/train/81gmrLBl4+L.jpg
https://m.media-amazon.com/images/I/91mzCpw2WJL.jpg,item_weight,550.0 gram,images/train/91mzCpw2WJL.jpg
https://m.media-amazon.com/images/I/51+2FFDsakL.jpg,height,15.0 centimetre,images/train/51+2FFDsakL.jpg
https://m.media-amazon.com/images/I/71dmLePdobL.jpg,item_weight,1.6 pound,images/train/71dmLePdobL.jpg
https://m.media-amazon.com/images/I/71kMWhTL1cL.jpg,item_weight,180.0 gram,images/train/71kMWhTL1cL.jpg
https://m.media-amazon.com/images/I/61DtjF6NELL.jpg,height,20.0 centimetre,images/train/61DtjF6NELL.jpg
https://m.media-amazon.com/images/I/51OBzB34RtL.jpg,height,5.0 centimetre,images/train/51OBzB34RtL.jpg
https://m.media-amazon.com/images/I/613ad3HxphL.jpg,depth,77.0 millimetre,images/train/613ad3HxphL.jpg
https://m.media-amazon.com/images/I/513p5eJ610L.jpg,width,50.0 centimetre,images/train/513p5eJ610L.jpg
https://m.media-amazon.com/images/I/513HNv7vViL.jpg,height,23.0 centimetre,images/train/513HNv7vViL.jpg
https://m.media-amazon.com/images/I/81u0d6CIxzL.jpg,item_weight,12.0 ounce,images/train/81u0d6CIxzL.jpg
https://m.media-amazon.com/images/I/61iizyGfi5L.jpg,item_weight,1 pound,images/train/61iizyGfi5L.jpg
https://m.media-amazon.com/images/I/71LLnkOYz+L.jpg,item_weight,550.0 milligram,images/train/71LLnkOYz+L.jpg
https://m.media-amazon.com/images/I/61M4lSPlwrL.jpg,item_weight,4.43 gram,images/train/61M4lSPlwrL.jpg
https://m.media-amazon.com/images/I/614BNypbGqL.jpg,item_weight,23.0 gram,images/train/614BNypbGqL.jpg
https://m.media-amazon.com/images/I/510p5mcRRsS.jpg,width,3.54 inch,images/train/510p5mcRRsS.jpg
https://m.media-amazon.com/images/I/71KI0Bz2t-L.jpg,item_weight,100.0 kilogram,images/train/71KI0Bz2t-L.jpg
https://m.media-amazon.com/images/I/7129S56+2-L.jpg,item_weight,200 gram,images/train/7129S56+2-L.jpg
https://m.media-amazon.com/images/I/518fo9RxpqL.jpg,width,323.0 millimetre,images/train/518fo9RxpqL.jpg
https://m.media-amazon.com/images/I/71ratm7CDyL.jpg,item_weight,10.48 gram,images/train/71ratm7CDyL.jpg
https://m.media-amazon.com/images/I/51eN8hBsp8L.jpg,width,7.2 centimetre,images/train/51eN8hBsp8L.jpg
https://m.media-amazon.com/images/I/61Vcy25wNVL.jpg,item_weight,3 kilogram,images/train/61Vcy25wNVL.jpg
https://m.media-amazon.com/images/I/619FIIRUn6L.jpg,depth,25.0 centimetre,images/train/619FIIRUn6L.jpg
https://m.media-amazon.com/images/I/615Yfp9d4tL.jpg,item_weight,21.8 gram,images/train/615Yfp9d4tL.jpg
https://m.media-amazon.com/images/I/61CwOWCR95L.jpg,height,1.7 inch,images/train/61CwOWCR95L.jpg
https://m.media-amazon.com/images/I/510tcuGd+JL.jpg,item_weight,57.0 gram,images/train/510tcuGd+JL.jpg
https://m.media-amazon.com/images/I/71jSk8bGBQL.jpg,item_weight,77.0 gram,images/train/71jSk8bGBQL.jpg
